Irradiance,Ambient_Temperature,Sun_Azimuth,Sun_Elevation,System_Power,System_Age,System_Status,Fault_Type
418,3.4,-6.4,30.5,2868.13126528925,1.60994983374177,1,2
544,16.8,34,37.9,3328.78027130997,0.502987133708907,1,2
465,13.1,50.2,23,3064.18278913796,4.22463813655837,1,2
457,23.1,90.5,29.3,2402.86963463861,1.18983311107935,1,2
756,23.7,-30.1,57.4,4188.24218773496,0.483446156610426,1,2
91,7.4,0,16.1,452.22711291593,2.24703961435894,1,2
348,9.8,65,23.7,832.381439993081,11.1036103610361,1,3
31,3.2,-41.2,6.3,40.9941246743748,14.2614261426143,1,3
31,14.3,14.2,15,41.1376485844758,13.2313231323132,1,3
385,6,-6,20.7,1597.8612389497,23.7848784878488,1,3
62,10.4,0.2,34.6,103.459528320636,17.3517351735174,1,3
268,5,-43.4,3.9,1316.87710501828,11.8761876187619,1,3
367,23.1,17.4,44.9,1192.48747585947,4.12791279127913,1,3
223,16.8,109.3,4,448.755678242137,15.6690669066907,1,3
482,19,-72.4,23.1,1171.85662179357,21.7996799679968,1,3
141,11.1,37.6,6.7,460.219869017303,24.027402740274,1,3
559,20.9,-59,31.7,1771.80199187768,5.02300230023002,1,3
68,-0.9,10.6,14.3,149.848745693025,1.06010601060106,1,3
368,7.3,-49.5,23,1442.52154801022,10.7360736073607,1,3
217,29.9,64.3,45.6,446.938993452288,12.2537253725373,1,3
308,18.1,-3.4,46.2,1003.34886133401,1.94269426942694,1,3
521,21.9,81.1,17,1525.12778527914,15.1615161516152,1,3
163,0.9,38.1,13,429.965300143208,6.8956895689569,1,3
790,23.8,-2.6,53.3,2405.25068799341,0.0825082508250825,1,3
347,8.2,-63.2,15.2,1192.36341044754,8.1008100810081,1,3
394,20.3,81.1,17.2,1337.60641407637,6.19061906190619,1,3
710,19.7,102.1,20.1,1650.03312363128,19.8594859485949,1,3
700,13.4,-4.6,42.5,2236.70263891768,4.7029702970297,1,3
347,16.8,18.2,33.1,1206.0157839074,7.40824082408241,1,3
893,13,-2.6,53.3,2199.98305778707,22.972297229723,1,3
426,20.8,-6.6,55.7,1101.77272447421,12.1812181218122,1,3
248,19.2,63.5,15.1,722.320065400264,15.3390339033903,1,3
18,11.8,-41.2,6.4,14.932921757116,1.26762676267627,1,3
131,17.5,50.2,23,304.603994643608,2.32523252325233,1,3
102,-2.2,10.6,14.4,235.011794930796,15.5390539053905,1,3
126,14,-63.3,15.3,278.519458494695,8.56335633563356,1,3
282,14.6,-96.1,25,556.409968305261,19.6294629462946,1,3
554,12.5,97.6,12.9,1599.11340864978,3.64536453645365,1,3
608,8.7,-71.3,19.5,1844.31694962376,8.7958795879588,1,3
349,13.6,-93,20.7,774.664953666123,14.5289528952895,1,3
308,9.2,-85.1,14.1,1007.93137278406,1.48764876487649,1,3
180,1.9,9.1,20.6,507.665275680026,22.9197919791979,1,3
293,10.3,63.1,0,1107.43105456577,1.995199519952,1,3
75,9.4,0,16.2,142.507018164224,15.8790879087909,1,3
189,10.6,-35.2,14.3,652.026501682468,1.06510651065107,1,3
35,9,18.2,33.4,52.7434293335717,1.87768776877688,1,3
71,7,51.1,6.5,131.299514369344,15.6190619061906,1,3
474,12.7,50.1,22.7,1956.75972526406,1.33013301330133,1,3
301,1.7,-53.2,16.6,902.223763277667,18.1418141814181,1,3
36,5,-21.1,18.5,50.7510942067769,14.4364436443644,1,3
753,27.7,63.5,47.2,1795.41274899496,16.6341634163416,1,3
674,25.4,73.4,34.8,1986.9425490959,4.83048304830483,1,3
807,18.8,98,13,2347.24310392133,6.08060806080608,1,3
251,3.9,-6,20.6,1114.97370870023,4.85298529852985,1,3
327,15.8,-68.4,43.3,703.149056940964,14.2064206420642,1,3
31,14.3,28.1,11.6,43.177799747253,8.68836883688369,1,3
855,20.2,20.5,51.8,2010.10187588752,18.3843384338434,1,3
389,7,-35.2,14.3,1602.78654075334,2.6952695269527,1,3
418,7.4,-39.1,23.2,1398.6468602235,10.5610561056106,1,3
298,10.6,-6,20.7,1056.99220229254,2.11271127112711,1,3
831,24.6,113.1,11.3,1814.81331134122,24.6224622462246,1,3
306,7.4,-100.6,10.9,679.198160192946,23.6023602360236,1,3
157,5.9,-17.2,13.3,699.266232175057,1.15011501150115,1,3
257,15.6,-58.6,31.6,645.192712578622,18.3768376837684,1,3
792,15.5,-118.2,7.4,1785.94668677537,21.6746674667467,1,3
184,11.4,-23.3,27.8,467.544018135517,0.35003500350035,1,3
333,22.5,-26.2,50.9,808.085411008135,0.935093509350935,1,3
24,5.7,-17.2,13.3,19.7421456459759,23.999899989999,1,3
916,30.2,102.3,18.4,2309.06076454375,11.3836383638364,1,3
460,9.5,-4.6,42.7,1134.16349962099,23.999899989999,1,3
34,14.4,0.1,34.8,49.876162933375,4.36293629362936,1,3
903,20.3,73.4,31.3,2436.87583430873,10.958595859586,1,3
479,14.8,-76.6,29.1,1161.46365267632,16.7116711671167,1,3
347,30.7,63.4,47.2,860.587250450917,3.63786378637864,1,3
91,6.3,-6.4,30.3,171.607627063013,15.5690569056906,1,3
497,13.8,80.5,0,1720.6922474367,2.27272727272727,1,3
186,5.4,56.2,14.9,484.353592663179,3.96039603960396,1,3
842,14.3,-82.2,34.4,2310.14972768816,7.02070207020702,1,3
430,15.2,-30.2,57.4,1070.83887132355,12.9487948794879,1,3
206,8.9,0,16.1,1160.34379050403,7.21072107210721,1,3
624,9.8,-57.5,27.9,2116.75182611864,1.07760776077608,1,3
305,12.9,-4.6,42.6,784.999371236648,3.76537653765377,1,3
203,6.6,-6.4,30.2,454.637534520108,18.3693369336934,1,3
634,3.1,-42.3,35.3,1748.70259249065,19.3819381938194,1,3
342,-4.5,9.1,20.5,1718.85411430655,10.0785078507851,1,3
24,7.3,24.5,11.5,24.4148721408272,4.03540354035404,1,3
259,16.4,-116.4,7.4,538.340239754691,13.2563256325633,1,3
371,19.3,91.1,27.7,897.344175360677,3.1003100310031,1,3
850,19.3,-118.2,7.4,2417.23753947413,0.415041504150415,1,3
262,17.8,58.5,43.3,618.841151375558,5.15551555155516,1,3
501,17.7,41.5,47,1387.2861378326,2.35523552355236,1,3
94,8.4,32.2,18.2,219.9992448072,3.997899789979,1,3
235,5.5,24.1,17.8,742.480575132474,21.9346934693469,1,3
56,17,17.4,45,97.8639733993395,6.45564556455646,1,3
425,3.3,-35.2,14.2,1839.35123763363,13.3388338833883,1,3
234,13.3,-34.4,29.2,843.233273773123,0.02000200020002,1,3
286,11.9,17.2,21.8,1163.11059227321,19.6744674467447,1,3
374,10.1,68.5,6.5,1393.42571396629,7.01570157015702,1,3
855,22.9,63.5,47.2,2351.7628734444,4.6029602960296,1,3
599,16.6,-104.2,11.5,1783.5823626814,4.26542654265427,1,3
324,12.4,50.1,22.7,1159.23641353499,2.81278127812781,1,3
520,13.8,69,6.7,1933.95962017109,1.93769376937694,1,3
794,17.2,46.3,53.1,1776.78047333955,24.1974197419742,1,3
696,13.2,-42.5,38.7,2613.24462008735,1.81518151815182,1,3
43,3.3,-30.6,9.6,79.1785210789731,2.53025302530253,1,3
159,2.1,-43.4,3.9,724.659291585084,0.642564256425643,1,3
35,6.6,-34.4,29.4,51.4649770190931,4.1979197919792,1,3
425,4.7,-21.1,18.5,1860.62290932004,12.1762176217622,1,3
144,6.2,-14.2,15,608.069574464105,0.94009400940094,1,3
830,23,-51.4,51.3,1769.12283817487,23.7098709870987,1,3
296,7.2,-48.3,8,1410.38196559872,13.4563456345635,1,3
306,8.9,-89.2,20.1,700.896521935303,20.0545054505451,1,3
55,2.8,-43.4,3.9,115.447407140562,0.16001600160016,1,3
397,17.7,-68.3,43.3,931.12224784646,6.82568256825683,1,3
701,12,-57.6,28,2065.44078084532,14.6989698969897,1,3
153,10.2,-28.2,11.7,483.13512114267,23.3523352335234,1,3
276,8.7,-76.5,29,696.66103819099,1.97019701970197,1,3
507,18.8,-63,37.8,1112.85693403681,22.7772777277728,1,3
26,3.3,24.5,11.5,28.1826386169046,8.2958295829583,1,3
474,19.5,91.1,27.7,1254.26377443514,3.31033103310331,1,3
472,18.4,91.1,27.7,1167.28687526583,13.043804380438,1,3
521,20.4,-85,14,1404.74833605919,22.9247924792479,1,3
257,21.6,17.4,45,707.169796743627,10.7360736073607,1,3
278,5.5,-60.4,0.4,975.877749724839,1.56515651565157,1,3
144,6.9,-17.2,13.3,580.3938751229,3.40784078407841,1,3
438,16.4,-24.2,43.8,1336.11132883132,1.67266726672667,1,3
356,22,-68.4,43.3,868.59407023677,2.46524652465247,1,3
179,11.8,-29.1,19.2,613.303864869925,19.9294929492949,1,3
520,10,56.2,14.8,1890.55840549138,9.3009300930093,1,3
115,3,-6.1,20.9,278.629995543041,1.38763876387639,1,3
399,21.9,-46.3,45.4,823.534675857475,17.9317931793179,1,3
686,12,50.5,31.8,2344.67024846227,0.43004300430043,1,3
353,9,-34.3,29.1,1434.19900794787,14.3839383938394,1,3
399,21.3,59.1,39.7,981.708424468163,14.7089708970897,1,3
225,8,17.2,22.1,1338.73959714718,0.977597759775978,1,3
742,10.3,89.5,5.8,2541.66045654591,2.54275427542754,1,3
802,17.7,23.3,58.4,2303.7204076322,4.48794879487949,1,3
182,6,-66,8.4,445.672311747292,5.48304830483048,1,3
553,17.2,-93,20.7,1529.7661034212,8.22082208220822,1,3
447,17.7,17.4,45.1,1452.73822863587,3.48034803480348,1,3
35,4.9,-3.2,15,51.4194693326636,13.8238823882388,1,3
91,18.9,86.3,25.8,142.233230579113,23.9048904890489,1,3
248,19.2,53.6,34.3,724.795898795533,12.1087108710871,1,3
547,10.1,-42.3,35.1,1601.50238429556,13.6238623862386,1,3
474,7.5,18.1,33.3,1608.72487192599,19.6969696969697,1,3
743,14.6,50.3,31.6,2548.96167259249,3.29282928292829,1,3
508,17.7,125,1.7,1311.51223475408,5.85558555855586,1,3
28,8.4,-14,22.4,36.0288012734715,1.73517351735174,1,3
365,23,-80.5,29.8,1004.70668183293,6.58065806580658,1,3
430,24.9,-42.5,38.7,1340.61044626962,0.267526752675268,1,3
283,19.1,37.1,40.9,687.812145812531,5.62806280628063,1,3
384,8.5,10.4,30.2,1304.46874510277,1.85018501850185,1,3
737,19.5,-2.6,53.3,1711.38342530762,21.5571557155716,1,3
68,7.9,-3.2,15,124.858469337307,17.1042104210421,1,3
292,6.1,17.2,21.9,1244.21122524735,4.78547854785479,1,3
432,21.8,91.1,27.6,1082.42162047549,9.31093109310931,1,3
631,11,-95.4,1.3,1847.74408419783,7.03820382038204,1,3
49,1.1,-30.6,9.6,94.7821443253903,4.66296629662966,1,3
94,17.4,91.1,27.6,192.700928846663,1.98769876987699,1,3
443,11.5,-92.6,20.6,1072.66829400288,17.3542354235424,1,3
561,14.6,68.5,6.5,1768.15243471623,14.048904890489,1,3
326,18.6,18.2,33.1,1045.11891532777,11.2286228622862,1,3
363,-1.5,-6,20.6,1428.29133286501,18.9443944394439,1,3
845,21.2,45.2,54.7,2411.90925734202,4.55545554555456,1,3
673,23.8,86.3,25.8,1741.47827799043,19.3919391939194,1,3
120,9.6,-14.2,15,341.641950868581,23.049804980498,1,3
203,6.1,-23.3,27.8,543.897844751458,2.38273827382738,1,3
272,10.2,-116.4,7.4,555.496935748732,16.7066706670667,1,3
397,12,18.1,33.3,1629.06016989441,1.40514051405141,1,3
909,13.4,-26.2,50.8,2757.3644727069,0.222522252225223,1,3
471,8.9,65,23.8,1431.36377312951,4.56545654565457,1,3
715,22.3,90.5,29.2,1714.95596740595,20.4245424542454,1,3
510,4.1,15.2,41.9,1490.15011388168,16.2066206620662,1,3
368,25.3,18.1,54.8,1063.09374277604,0.647564756475648,1,3
173,22.6,-70.5,43.2,328.452335192236,16.1741174117412,1,3
342,20.5,53.6,34.2,1073.43513616026,4.87548754875488,1,3
379,5.4,69,6.7,1497.60576347757,1.51265126512651,1,3
235,-0.3,-17.2,13.3,1198.50049972861,15.7690769076908,1,3
759,22.5,86.2,22.3,2123.9872658335,6.4956495649565,1,3
126,18,35,29.1,290.566569382844,5.3980398039804,1,3
419,6.9,42.3,21.9,1372.86624223402,23.8823882388239,1,3
363,4.6,-21.1,18.5,1699.50148676525,2.51525152515252,1,3
275,8,-43.1,13.6,1327.36975451346,10.4285428542854,1,3
376,19.2,37,40.7,1215.78861137901,5.48804880488049,1,3
310,20.2,59.1,39.8,646.880125778909,15.8090809080908,1,3
650,12.7,-24.4,40.2,2365.19398222105,2.08020802080208,1,3
377,5.3,10.3,29.9,1341.57813968892,2.42274227422742,1,3
304,20.4,-46.2,45.2,673.606735270183,11.6636663666367,1,3
268,19.5,53.5,34.1,676.705445400286,7.53575357535754,1,3
225,-6.5,-3.2,15,1358.03799940193,4.1004100410041,1,3
448,16.3,78,15.2,1360.40625174305,6.34313431343134,1,3
771,24.6,64.3,45.5,1963.84174660708,9.6984698469847,1,3
174,12,-75.5,6.6,401.663481799617,9.76347634763476,1,3
131,16.7,63.5,15.2,289.473589496378,7.22822282228223,1,3
333,10.1,50.1,22.7,1435.787708148,4.71297129712971,1,3
620,16,-42.5,38.7,2184.24329704489,3.03530353035304,1,3
114,13.7,-49.4,22.9,244.410854440261,5.45554555455546,1,3
123,8,-28.2,11.6,454.5526940511,4.82298229822982,1,3
734,18.1,-67.1,38.7,1989.3390695498,9.85598559855986,1,3
524,22.3,41.5,47,1416.30054722773,4.58045804580458,1,3
482,18.1,50.2,23,1676.95884170277,18.4643464346435,1,3
320,0.4,51.1,6.6,1778.08508452972,4.67796779677968,1,3
133,13,-59,31.7,258.765731558627,16.4866486648665,1,3
502,13.5,-51.5,51.3,1233.7243582461,16.3516351635164,1,3
24,9,-43.2,13.7,28.8254179395535,5.17301730173017,1,3
559,15.1,-42.5,38.7,1918.68806999795,3.66286628662866,1,3
45,5.4,32.2,18.2,86.5058952983358,0.755075507550755,1,3
253,14.8,-14.1,22.6,1357.12216534361,0.64006400640064,1,3
808,17.9,102.1,20.1,1883.20356505602,19.964496449645,1,3
147,6.9,-53.1,16.4,293.01331066773,17.7867786778678,1,3
445,12.1,-118.2,7.4,1284.46920283215,2.03520352035204,1,3
501,20.4,-51.1,46.8,1379.45202386618,7.76327632763276,1,3
286,-0.4,-48.3,8.1,1111.05229996344,7.0957095709571,1,3
394,14.8,-72.5,23.2,1307.27096081369,7.83828382838284,1,3
114,17.7,18.2,33.1,246.137405783976,7.36823682368237,1,3
205,26.6,78.2,38.4,453.620245547846,5.27052705270527,1,3
61,11,32.2,18.2,124.304429100936,1.1026102610261,1,3
545,9,-53.2,16.6,2081.97816460145,2.62026202620262,1,3
22,4.6,24.5,11.5,22.2878472978116,12.4937493749375,1,3
175,0.3,10.6,14.4,692.921956264584,21.2296229622962,1,3
251,6.7,51.1,6.5,1136.03048202398,3.13781378137814,1,3
247,6,10.3,29.9,713.180905966632,1.79267926792679,1,3
669,12.2,-24.4,40.2,1904.64665099802,14.96399639964,1,3
859,16,-105.3,16,2306.86250196099,4.5979597959796,1,3
390,0.8,38.1,13.2,1938.24479759607,3.13031303130313,1,3
272,16.7,17.2,21.8,1151.92615204318,10.8260826082608,1,3
387,27.4,-6.4,61,823.499191681138,24.3724372437244,1,3
407,14.6,-39.1,23.2,1114.8996542818,17.3242324232423,1,3
83,5.7,24.1,17.8,189.999726481004,1.74267426742674,1,3
425,28,18.1,55,1180.27492383974,3.28782878287829,1,3
204,8.6,0,16.2,1050.03658023623,7.81328132813281,1,3
142,3.4,10.6,14.3,415.410766389291,21.2321232123212,1,3
19,1.3,-14.3,14.9,14.0557757747471,11.8336833683368,1,3
729,19.9,45.2,54.7,1817.62709330441,14.6564656465647,1,3
90,6.5,-35.2,14.3,209.281159993297,1.37263726372637,1,3
509,21.6,15.2,41.9,1576.57653702884,5.99309930993099,1,3
115,14.3,-105.4,16.1,190.082605685542,24.3374337433743,1,3
24,9.3,-14.1,22.6,27.2234199182959,10.2660266026603,1,3
648,11,-77,29.2,1709.97307284957,16.4091409140914,1,3
547,7.8,-53.1,16.3,2092.21806757456,0.715071507150715,1,3
26,7.7,-29.1,19,26.5994773146616,13.043804380438,1,3
657,19.5,21.2,59.8,1533.97748177341,20.6820682068207,1,3
721,15.4,-4.5,42.8,2167.60162498551,13.7338733873387,1,3
373,8.3,-34.4,29.2,1694.87370025331,1.44764476447645,1,3
176,6.7,-23.3,27.8,378.35143352822,16.6716671667167,1,3
479,15.9,-84.2,34.2,1314.60909423548,1.54515451545155,1,3
273,10.6,-39.1,23.3,825.434773843252,6.57065706570657,1,3
372,25.1,113.4,9.6,695.837868400926,24.6074607460746,1,3
411,14.8,-72.5,23.3,1115.65048384086,23.984898489849,1,3
296,9.9,10.3,30,931.739524126388,4.23542354235424,1,3
251,4.2,-21.1,18.5,1021.09217760679,12.8187818781878,1,3
68,3.2,-3.2,15,123.634104802466,21.7721772177218,1,3
837,18.3,46.3,53.1,2506.54450687327,0.242524252425243,1,3
272,5.2,56.2,14.9,894.584072518008,7.23822382238224,1,3
715,9.9,-105.4,16.1,2096.59485434663,1.49264926492649,1,3
509,18.3,-42.3,35.3,1665.16216687675,0.767576757675768,1,3
341,-0.1,-83.5,10.5,1083.30873625817,3.95289528952895,1,3
370,15.6,0.1,34.8,1370.06752375691,8.45584558455846,1,3
120,12,24.5,11.5,260.276613325144,20.3270327032703,1,3
353,17.8,-54.3,51.4,683.278738997067,22.5322532253225,1,3
187,5.5,-100.5,10.7,363.359365306203,19.8994899489949,1,3
37,6,-43.4,3.9,62.3460845129467,2.34773477347735,1,3
560,17.9,98.1,16.6,1540.54930287023,11.0811081108111,1,3
549,13.3,-3.4,46.3,2132.64520804894,0.527552755275528,1,3
385,20.8,53.5,34,1108.76705240287,11.7411741174117,1,3
295,4.8,-30.6,9.6,1818.95128233576,1.01260126012601,1,3
423,21.3,58.5,43.3,1295.16203972352,0.06000600060006,1,3
37,9.7,24.1,17.8,54.6231956099807,8.41084108410841,1,3
141,13.2,17.2,21.9,523.849391424889,2.68276827682768,1,3
76,9,10.6,14.3,152.687887672266,13.3513351335134,1,3
156,8.7,63.5,15.2,421.286838090808,0.125012501250125,1,3
365,9.5,63.1,0,1448.28206629883,13.7988798879888,1,3
322,2.1,-48.3,8,1362.9441814372,6.3956395639564,1,3
443,20.7,73.4,34.8,1169.8740763609,12.8587858785879,1,3
338,15.7,81.1,17.2,877.361177399138,15.8490849084908,1,3
143,8.4,28.2,11.7,558.718645181318,10.6160616061606,1,3
713,10.9,-46.2,45.2,1851.18663511793,17.8067806780678,1,3
510,22.5,40.4,50.4,1347.92633312961,13.048804880488,1,3
144,6.6,27.1,27.1,280.603751428721,22.0647064706471,1,3
490,3,-23.3,27.8,1902.51851412325,6.37313731373137,1,3
76,9.6,-23.3,27.9,154.28401520176,3.39283928392839,1,3
389,7.5,38.1,13.2,1574.72752873823,4.36293629362936,1,3
485,13,89.5,5.8,1295.02605712635,19.7969796979698,1,3
248,-4.1,-48.3,8.1,812.275824774688,23.5648564856486,1,3
407,3.2,-60.5,0.5,1809.46534078687,2.3027302730273,1,3
549,30.5,40.3,50.3,1677.34893001418,3.13781378137814,1,3
376,19.5,81.1,17.1,1274.5641720446,1.15261526152615,1,3
504,18.8,58.5,43.3,1331.79796926615,10.1635163516352,1,3
301,6.2,42.3,21.9,1059.64017590362,3.12531253125313,1,3
481,20.6,46.3,53.1,1245.69140398357,6.85068506850685,1,3
670,4.3,65.1,23.9,2468.90800998739,2.58775877587759,1,3
916,20.7,-105.3,16,2203.06760767046,15.4915491549155,1,3
29,9.5,-3.2,15,32.2303734892322,22.6972697269727,1,3
57,16.6,68.2,26.2,82.8960499140218,21.6896689668967,1,3
71,8.2,38.1,13,152.138351762578,1.5951595159516,1,3
423,14.7,-92.6,20.6,1036.91124417197,20.7170717071707,1,3
286,1.4,-21.1,18.6,1149.31667806059,4.18291829182918,1,3
216,-0.4,9.1,20.5,774.222189315591,12.0987098709871,1,3
404,-2.2,-66,8.4,1337.30666496149,20.1845184518452,1,3
546,10.9,65.2,23.9,1623.62565046025,16.0791079107911,1,3
21,3,-29.1,19,19.5966113475012,7.06070607060706,1,3
391,3.3,10.3,30,1578.36836012589,2.05020502050205,1,3
218,13.1,1.4,23.6,955.965074695151,17.4867486748675,1,3
561,9.1,-71.3,19.6,1486.45018510883,22.5397539753975,1,3
167,7.4,28.2,11.7,712.754060516038,2.85028502850285,1,3
686,20.2,-2.6,53.3,1641.33844347383,22.0672067206721,1,3
887,19.5,86.2,22.2,2245.77654750197,16.1166116611661,1,3
219,19.2,73.4,34.8,528.412042910795,0.68006800680068,1,3
389,7.4,51.1,6.7,1426.94788510632,12.8612861286129,1,3
821,19.6,109.4,4.1,1979.08747594799,22.3972397239724,1,3
408,18.5,-96.1,24.9,1136.90975472579,0.927592759275928,1,3
705,23.2,41.5,46.9,1867.04391054212,12.6262626262626,1,3
761,17.5,-68.4,43.3,2121.49945515645,3.94539453945395,1,3
667,8.9,-85.1,14.1,2023.72181605597,16.996699669967,1,3
90,6.1,-48.4,8.1,208.43437326403,1.62516251625163,1,3
735,0.4,-83.6,10.8,2350.62421144997,9.28842884288429,1,3
206,8.5,-28.2,11.6,1052.12351022632,15.2665266526653,1,3
307,7.3,35.1,28.9,1099.31483910585,6.84568456845685,1,3
57,15,17.4,45.1,82.3505145801652,22.3647364736474,1,3
461,22.6,78.5,36.8,1200.03403842997,8.11081108110811,1,3
144,11.7,-49.6,23.1,321.402463282181,7.85578557855786,1,3
468,18.5,-67.2,38.8,1410.62342377069,2.01770177017702,1,3
350,17.5,-24.3,43.9,1083.26296419716,1.32763276327633,1,3
657,19.3,-33.1,57.8,1791.84164412845,5.98559855985599,1,3
96,6.8,0.1,34.9,170.418363505626,23.9198919891989,1,3
479,21.4,90.5,29.3,1237.25305167574,7.30573057305731,1,3
800,17,-100.5,10.7,2257.18325876747,5.71807180718072,1,3
539,15.2,50.5,31.8,1962.42063546336,0.807580758075808,1,3
585,23.3,-30.6,52.7,1604.39083258967,14.6589658965897,1,3
132,3.8,14.3,15.1,546.594475493343,2.5952595259526,1,3
257,17.4,-51.4,51.3,586.990146711673,4.9004900490049,1,3
393,8.4,27.1,26.9,1319.31262987298,18.1468146814681,1,3
369,18.8,68.2,26.2,1124.40459709965,9.18341834183418,1,3
439,16.8,102.3,18.4,979.736615834145,20.3995399539954,1,3
658,18.5,-4.6,42.5,1813.75199406641,14.5064506450645,1,3
249,5.6,1.4,23.6,998.067571816124,15.8315831583158,1,3
101,6.7,-28.1,11.7,232.995457810422,13.7413741374137,1,3
253,13.3,-43.2,13.7,1080.81584279704,20.2420242024202,1,3
251,6.6,28.2,11.6,1410.10999505956,8.32083208320832,1,3
91,16.6,-104.2,11.6,182.740720376636,1.4976497649765,1,3
33,-5.3,24.5,11.5,50.5769601170143,7.28072807280728,1,3
650,22.5,-3.3,46,1886.69394840395,15.1515151515152,1,3
559,16.6,17.4,44.9,1759.25035056002,11.7436743674367,1,3
237,6,0,16.1,1213.17010368049,15.2940294029403,1,3
299,10,27.1,27.2,927.381938264003,10.3735373537354,1,3
619,19.4,58.5,43.4,1794.64827093569,2.32023202320232,1,3
475,11.8,-43.1,38.9,1281.75826665405,21.3896389638964,1,3
788,13.8,-100.5,10.7,2034.65450353214,11.7286728672867,1,3
231,11,32.2,18.2,1375.60285287222,0.0375037503750375,1,3
131,16.8,18.2,33.4,253.252433494117,19.1869186918692,1,3
795,21.5,45.2,54.7,1766.29192591055,23.7473747374737,1,3
256,7,-6.4,30.5,615.193224870339,15.4915491549155,1,3
353,10.4,0.2,34.6,1622.70024281153,2.45524552455246,1,3
261,15.4,90.5,29.3,620.430826084574,0.262526252625263,1,3
172,7.4,41.2,6.4,741.89614613477,6.03310331033103,1,3
80,7.6,-3.2,15,178.953474651347,1.04260426042604,1,3
667,19.9,-70.5,43.2,1889.3903765006,1.55265526552655,1,3
734,19.5,109.3,7.5,1765.70171381275,21.3296329632963,1,3
426,6.2,-23.3,28.1,1604.79995642728,10.9310931093109,1,3
329,27,40.4,50.4,819.851515235641,3.56285628562856,1,3
501,16.3,-46.3,45.4,1308.10364383394,7.42324232423242,1,3
436,20.8,37.1,40.6,1651.29620238558,0.607560756075608,1,3
223,12.7,-76.5,29,535.969600273764,0.275027502750275,1,3
738,3.2,-95.5,1.6,2420.84683062556,6.27062706270627,1,3
761,20,-3,53.1,1771.31500617347,23.4273427342734,1,3
295,21,-31,52.9,740.433005586102,1.30763076307631,1,3
396,17.6,124.3,3.2,875.422089922275,11.4736473647365,1,3
181,13.7,0,16.2,790.357502068053,20.00700070007,1,3
790,16,-26.2,51,2017.93935109609,11.7586758675868,1,3
488,14.5,86.2,22.3,1388.53406232281,5.73057305730573,1,3
690,9.7,65,23.7,2115.37076697603,8.87588758875888,1,3
418,24.9,53.6,34.3,1163.79627215384,8.05830583058306,1,3
103,0.6,14.2,15,287.321706621386,0.0525052505250525,1,3
510,17.7,20.4,51.6,1441.10019883862,4.84798479847985,1,3
254,6.4,68.5,6.5,651.088655136047,11.1411141114111,1,3
297,15,-105.3,16,728.998022519484,0.517551755175518,1,3
250,10.3,10.4,30.2,650.82372253845,22.6147614761476,1,3
103,1.9,-41.2,6.4,214.038973904132,22.1472147214721,1,3
370,-1,-48.3,7.9,1828.33152558959,6.03060306030603,1,3
38,10.8,32.1,18,59.0507553007184,6.72567256725673,1,3
325,13.7,-118.2,7.4,706.752919731873,12.5237523752375,1,3
504,0.4,-66.1,8.6,1847.62650568607,9.8959895989599,1,3
202,19.1,45.1,54.7,464.597348188138,1.25512551255126,1,3
227,-4.1,-48.3,8.1,757.88424756748,15.5665566556656,1,3
857,15,63.5,47.2,2584.47219594843,0.595059505950595,1,3
245,18.3,0.2,34.6,812.532016538737,3.83538353835384,1,3
224,4,51.1,6.5,871.086559308073,0.515051505150515,1,3
40,3.9,14.2,15,66.6512338028142,3.89038903890389,1,3
479,17,-3,53.1,1230.35009494072,11.3086308630863,1,3
468,13.5,-59,31.7,1523.93333718022,8.57335733573357,1,3
550,13.4,-89.1,19.9,1358.28395348609,13.6213621362136,1,3
711,9.1,-42.3,35.3,1975.07395456098,17.2517251725173,1,3
393,17.5,-84.2,34.1,854.485496222263,13.5238523852385,1,3
379,17.8,73.4,31.3,1023.94583234828,6.83318331833183,1,3
431,23.3,-30.1,57.4,969.135286197576,17.6117611761176,1,3
779,19,90.1,6,2556.94155065791,3.38533853385339,1,3
21,9.2,-28.2,11.7,16.8401869270926,18.7268726872687,1,3
534,18.2,-67.2,38.7,1635.82120159137,1.24762476247625,1,3
619,20.2,-24.2,43.8,1966.77335578418,13.973897389739,1,3
71,21.2,98.1,16.6,118.251980213626,12.2137213721372,1,3
682,11.7,-105.3,16.1,1714.78308260757,14.4764476447645,1,3
250,2.8,-29.1,19.2,1135.7465462176,0.692569256925693,1,3
393,7.2,-60.5,0.5,1666.87118249778,2.74027402740274,1,3
551,18.8,73.4,34.9,1492.94361681833,10.043504350435,1,3
744,26.4,63.5,47.2,2041.0444204714,6.21312131213121,1,3
648,16.9,59.2,39.9,1848.07592692708,10.018501850185,1,3
256,13.8,-17.2,13.3,1187.85264281316,8.10581058105811,1,3
624,22.4,68.2,25.9,2091.40915716296,9.27592759275928,1,3
456,15.3,-2.6,53.1,991.707371061998,24.0574057405741,1,3
76,9,10.6,14.3,157.385050250412,10.7560756075608,1,3
530,22.3,18.1,54.8,1568.34461569254,0.81008100810081,1,3
39,0.8,-48.4,8.1,62.5134311006136,4.0979097909791,1,3
115,5.1,-71.3,19.8,245.516542024094,7.54325432543254,1,3
432,8.2,38.1,13.2,1781.95944135091,7.46574657465747,1,3
37,8.9,-14.2,15.1,62.4743947181152,1.5001500150015,1,3
392,17.9,59.1,39.7,1111.62499198549,2.83528352835284,1,3
